"","gender_partner","gender_rater","age_rater","age_partner","attractive_partner","intelligence_partner","like_partner","age_diff","partner_older","matched","exp_num_match"
"552","F","M",23,23,4,7,6,0,FALSE,FALSE,1
"553","F","M",23,24,8,8,4,1,TRUE,FALSE,1
"554","F","M",23,27,5,10,5,4,TRUE,FALSE,1
"555","F","M",23,30,6,10,6,7,TRUE,FALSE,1
"556","F","M",23,21,6,7,5,-2,FALSE,FALSE,1
"557","F","M",23,25,3,7,4,2,TRUE,FALSE,1
"558","F","M",23,26,4,7,4,3,TRUE,FALSE,1
"559","F","M",23,27,4,9,4,4,TRUE,FALSE,1
"560","F","M",23,23,6,9,8,0,FALSE,FALSE,1
"561","F","M",23,24,4,8,6,1,TRUE,FALSE,1
"562","F","M",24,21,4,6,5,-3,FALSE,FALSE,0
"563","F","M",24,27,4,5,5,3,TRUE,FALSE,0
"564","F","M",24,21,4,5,6,-3,FALSE,TRUE,0
"565","F","M",24,27,5,6,5,3,TRUE,FALSE,0
"566","F","M",24,25,8,6,6,1,TRUE,FALSE,0
"567","F","M",24,23,6,7,5,-1,FALSE,FALSE,0
"568","F","M",24,22,7,5,6,-2,FALSE,FALSE,0
"569","F","M",24,26,5,6,5,2,TRUE,FALSE,0
"570","F","M",24,22,4,5,5,-2,FALSE,FALSE,0
"571","F","M",24,23,3,7,3,-1,FALSE,FALSE,0
"572","F","M",24,24,6,6,6,0,FALSE,FALSE,0
"573","F","M",24,27,5,7,6,3,TRUE,FALSE,0
"574","F","M",24,30,4,7,4,6,TRUE,FALSE,0
"575","F","M",24,21,6,5,6,-3,FALSE,FALSE,0
"576","F","M",24,25,7,7,5,1,TRUE,FALSE,0
"577","F","M",24,26,6,5,5,2,TRUE,FALSE,0
"578","F","M",24,27,4,7,4,3,TRUE,FALSE,0
"579","F","M",24,23,4,7,5,-1,FALSE,FALSE,0
"580","F","M",24,24,3,7,6,0,FALSE,FALSE,0
"581","F","M",24,21,6,8,8,-3,FALSE,FALSE,3
"582","F","M",24,27,6,6,6,3,TRUE,TRUE,3
"583","F","M",24,21,8,8,8,-3,FALSE,TRUE,3
"584","F","M",24,27,5,8,8,3,TRUE,FALSE,3
"585","F","M",24,25,7,6,7,1,TRUE,FALSE,3
"586","F","M",24,23,8,7,9,-1,FALSE,FALSE,3
"587","F","M",24,22,9,7,7,-2,FALSE,FALSE,3
"588","F","M",24,26,5,5,5,2,TRUE,FALSE,3
"589","F","M",24,22,7,7,7,-2,FALSE,TRUE,3
"590","F","M",24,23,7,7,8,-1,FALSE,FALSE,3
"591","F","M",24,24,9,7,9,0,FALSE,FALSE,3
"592","F","M",24,27,7,6,9,3,TRUE,FALSE,3
"593","F","M",24,30,6,7,6,6,TRUE,FALSE,3
"594","F","M",24,21,8,8,8,-3,FALSE,FALSE,3
"595","F","M",24,25,8,8,8,1,TRUE,FALSE,3
"596","F","M",24,26,7,7,9,2,TRUE,FALSE,3
"597","F","M",24,27,5,6,6,3,TRUE,TRUE,3
"598","F","M",24,23,7,6,7,-1,FALSE,FALSE,3
"599","F","M",24,24,8,5,5,0,FALSE,FALSE,3
"600","F","M",28,21,7,8,7,-7,FALSE,FALSE,9
"601","F","M",28,27,7,7,6,-1,FALSE,TRUE,9
"602","F","M",28,21,7,7,7,-7,FALSE,TRUE,9
"603","F","M",28,27,6,6,5,-1,FALSE,FALSE,9
"604","F","M",28,25,7,6,7,-3,FALSE,FALSE,9
"605","F","M",28,23,7,8,8,-5,FALSE,FALSE,9
"606","F","M",28,22,8,7,8,-6,FALSE,FALSE,9
"607","F","M",28,26,7,7,8,-2,FALSE,FALSE,9
"608","F","M",28,22,8,6,7,-6,FALSE,TRUE,9
"609","F","M",28,23,6,6,6,-5,FALSE,FALSE,9
"610","F","M",28,24,9,8,8,-4,FALSE,FALSE,9
"611","F","M",28,27,9,8,7,-1,FALSE,FALSE,9
"612","F","M",28,30,6,7,6,2,TRUE,FALSE,9
"613","F","M",28,21,7,7,7,-7,FALSE,FALSE,9
"614","F","M",28,25,8,7,7,-3,FALSE,TRUE,9
"615","F","M",28,26,7,8,7,-2,FALSE,FALSE,9
"616","F","M",28,27,6,6,7,-1,FALSE,FALSE,9
"617","F","M",28,23,6,7,7,-5,FALSE,FALSE,9
"618","F","M",28,24,5,5,5,-4,FALSE,FALSE,9
"619","F","M",26,21,6,10,8,-5,FALSE,FALSE,4
"620","F","M",26,27,5,5,5,1,TRUE,FALSE,4
"621","F","M",26,21,6,9,8,-5,FALSE,FALSE,4
"622","F","M",26,27,7,8,8,1,TRUE,FALSE,4
"623","F","M",26,25,10,7,9.5,-1,FALSE,FALSE,4
"624","F","M",26,23,10,9,9.5,-3,FALSE,FALSE,4
"625","F","M",26,22,9,8,9.5,-4,FALSE,TRUE,4
"626","F","M",26,26,7,7,8,0,FALSE,TRUE,4
"627","F","M",26,22,6,6,7,-4,FALSE,FALSE,4
"628","F","M",26,23,6,8,7,-3,FALSE,FALSE,4
"629","F","M",26,24,9,7,8,-2,FALSE,FALSE,4
"630","F","M",26,27,8,8,8,1,TRUE,FALSE,4
"631","F","M",26,30,6,7,7,4,TRUE,FALSE,4
"632","F","M",26,21,7,7,8,-5,FALSE,TRUE,4
"633","F","M",26,25,8,8,8,-1,FALSE,TRUE,4
"634","F","M",26,26,6,8,6,0,FALSE,FALSE,4
"635","F","M",26,27,6,9,7,1,TRUE,FALSE,4
"636","F","M",26,23,8,8,8,-3,FALSE,FALSE,4
"637","F","M",26,24,6,7,8,-2,FALSE,FALSE,4
"638","F","M",30,21,9,6,5,-9,FALSE,FALSE,5
"640","F","M",30,21,5,6,6,-9,FALSE,FALSE,5
"641","F","M",30,27,6,6,6,-3,FALSE,FALSE,5
"642","F","M",30,25,6,5,6,-5,FALSE,FALSE,5
"643","F","M",30,23,5,6,6,-7,FALSE,FALSE,5
"644","F","M",30,22,7,6,7,-8,FALSE,FALSE,5
"645","F","M",30,26,5,7,7,-4,FALSE,FALSE,5
"646","F","M",30,22,5,5,6,-8,FALSE,FALSE,5
"647","F","M",30,23,9,6,6,-7,FALSE,FALSE,5
"648","F","M",30,24,7,6,6,-6,FALSE,FALSE,5
"649","F","M",30,27,5,7,6,-3,FALSE,FALSE,5
"650","F","M",30,30,5,7,6,0,FALSE,FALSE,5
"651","F","M",30,21,5,7,6,-9,FALSE,FALSE,5
"652","F","M",30,25,7,6,6,-5,FALSE,FALSE,5
"653","F","M",30,26,6,6,5,-4,FALSE,FALSE,5
"655","F","M",30,23,6,7,6,-7,FALSE,FALSE,5
"656","F","M",30,24,3,6,5,-6,FALSE,TRUE,5
"657","F","M",22,21,3,5,4,-1,FALSE,FALSE,2
"658","F","M",22,27,4,6,5,5,TRUE,FALSE,2
"659","F","M",22,21,4,6,3,-1,FALSE,FALSE,2
"660","F","M",22,27,6,8,5,5,TRUE,FALSE,2
"661","F","M",22,25,9,7,8,3,TRUE,FALSE,2
"662","F","M",22,23,9,7,9,1,TRUE,FALSE,2
"663","F","M",22,22,8,5,7,0,FALSE,FALSE,2
"664","F","M",22,26,7,5,5,4,TRUE,FALSE,2
"665","F","M",22,22,6,9,5,0,FALSE,FALSE,2
"666","F","M",22,23,5,5,4,1,TRUE,FALSE,2
"667","F","M",22,24,7,7,8,2,TRUE,TRUE,2
"668","F","M",22,27,5,8,4,5,TRUE,FALSE,2
"669","F","M",22,30,5,8,5,8,TRUE,FALSE,2
"670","F","M",22,21,7,7,7,-1,FALSE,FALSE,2
"671","F","M",22,25,7,8,6,3,TRUE,FALSE,2
"672","F","M",22,26,6,7,6,4,TRUE,FALSE,2
"673","F","M",22,27,3,6,4,5,TRUE,FALSE,2
"674","F","M",22,23,7,7,8,1,TRUE,FALSE,2
"675","F","M",22,24,3,5,4,2,TRUE,FALSE,2
"676","F","M",25,21,6,8,6,-4,FALSE,FALSE,4
"677","F","M",25,27,7,7,7,2,TRUE,FALSE,4
"678","F","M",25,21,7,8,6,-4,FALSE,FALSE,4
"679","F","M",25,27,7,6,7,2,TRUE,FALSE,4
"680","F","M",25,25,9,7,8,0,FALSE,FALSE,4
"681","F","M",25,23,9,7,8,-2,FALSE,FALSE,4
"682","F","M",25,22,8,7,7,-3,FALSE,FALSE,4
"683","F","M",25,26,7,8,7,1,TRUE,FALSE,4
"684","F","M",25,22,7,8,7,-3,FALSE,FALSE,4
"685","F","M",25,23,7,7,7,-2,FALSE,TRUE,4
"686","F","M",25,24,9,8,8,-1,FALSE,TRUE,4
"687","F","M",25,27,7,8,6,2,TRUE,FALSE,4
"688","F","M",25,30,7,8,8,5,TRUE,FALSE,4
"689","F","M",25,21,8,7,6,-4,FALSE,TRUE,4
"690","F","M",25,25,8,10,7,0,FALSE,TRUE,4
"691","F","M",25,26,8,7,8,1,TRUE,TRUE,4
"692","F","M",25,27,6,8,7,2,TRUE,FALSE,4
"693","F","M",25,23,8,7,8,-2,FALSE,TRUE,4
"694","F","M",25,24,7,7,7,-1,FALSE,FALSE,4
"695","F","M",27,21,5,8,7,-6,FALSE,FALSE,5
"696","F","M",27,27,6,7,7,0,FALSE,FALSE,5
"697","F","M",27,21,5,7,7,-6,FALSE,FALSE,5
"702","F","M",27,26,6,8,7,-1,FALSE,FALSE,5
"705","F","M",27,24,8,8,7,-3,FALSE,TRUE,5
"707","F","M",27,30,6,8,7,3,TRUE,FALSE,5
"714","F","M",23,21,2,8,5,-2,FALSE,FALSE,1
"715","F","M",23,27,2,3,2,4,TRUE,FALSE,1
"716","F","M",23,21,4,4,2,-2,FALSE,FALSE,1
"717","F","M",23,27,7,7,6,4,TRUE,FALSE,1
"718","F","M",23,25,6,7,3,2,TRUE,FALSE,1
"719","F","M",23,23,7,5,6,0,FALSE,FALSE,1
"720","F","M",23,22,8,4,6,-1,FALSE,FALSE,1
"721","F","M",23,26,6,7,5,3,TRUE,FALSE,1
"722","F","M",23,22,5,5,6,-1,FALSE,FALSE,1
"723","F","M",23,23,3,6,4,0,FALSE,FALSE,1
"724","F","M",23,24,7,7,6,1,TRUE,FALSE,1
"725","F","M",23,27,8,7,8,4,TRUE,FALSE,1
"726","F","M",23,30,6,8,6,7,TRUE,FALSE,1
"727","F","M",23,21,6,8,6,-2,FALSE,FALSE,1
"728","F","M",23,25,8,8,3,2,TRUE,FALSE,1
"729","F","M",23,26,5,8,5,3,TRUE,TRUE,1
"730","F","M",23,27,2,9,7,4,TRUE,FALSE,1
"731","F","M",23,23,6,8,8,0,FALSE,FALSE,1
"732","F","M",23,24,1,8,9,1,TRUE,FALSE,1
"733","F","M",21,21,6,8,6,0,FALSE,FALSE,2
"734","F","M",21,27,4,7,4,6,TRUE,FALSE,2
"735","F","M",21,21,7,6,5,0,FALSE,FALSE,2
"736","F","M",21,27,7,9,4,6,TRUE,FALSE,2
"737","F","M",21,25,8,7,7,4,TRUE,FALSE,2
"738","F","M",21,23,8,7,7,2,TRUE,FALSE,2
"739","F","M",21,22,8,7,7,1,TRUE,FALSE,2
"740","F","M",21,26,5,7,5,5,TRUE,FALSE,2
"741","F","M",21,22,5,6,5,1,TRUE,FALSE,2
"742","F","M",21,23,6,7,5,2,TRUE,FALSE,2
"743","F","M",21,24,8,8,7,3,TRUE,FALSE,2
"744","F","M",21,27,6,7,7,6,TRUE,FALSE,2
"745","F","M",21,30,5,6,5,9,TRUE,FALSE,2
"746","F","M",21,21,6,6,5,0,FALSE,FALSE,2
"747","F","M",21,25,7,8,6,4,TRUE,FALSE,2
"748","F","M",21,26,6,6,6,5,TRUE,FALSE,2
"749","F","M",21,27,5,6,6,6,TRUE,TRUE,2
"750","F","M",21,23,7,7,5,2,TRUE,FALSE,2
"751","F","M",21,24,4,6,5,3,TRUE,FALSE,2
"752","F","M",28,21,6,8,7,-7,FALSE,FALSE,8
"753","F","M",28,27,6,8,7,-1,FALSE,FALSE,8
"754","F","M",28,21,7,8,7,-7,FALSE,FALSE,8
"755","F","M",28,27,8,8,7,-1,FALSE,FALSE,8
"756","F","M",28,25,9,8,8,-3,FALSE,FALSE,8
"757","F","M",28,23,9,9,8,-5,FALSE,FALSE,8
"758","F","M",28,22,8,8,8,-6,FALSE,FALSE,8
"759","F","M",28,26,7,8,7,-2,FALSE,FALSE,8
"760","F","M",28,22,6,8,7,-6,FALSE,FALSE,8
"761","F","M",28,23,6,8,7,-5,FALSE,FALSE,8
"762","F","M",28,24,8,9,8,-4,FALSE,FALSE,8
"763","F","M",28,27,8,9,7,-1,FALSE,FALSE,8
"764","F","M",28,30,7,9,7,2,TRUE,FALSE,8
"765","F","M",28,21,8,8,8,-7,FALSE,FALSE,8
"766","F","M",28,25,8,8,8,-3,FALSE,TRUE,8
"767","F","M",28,26,7,8,6,-2,FALSE,FALSE,8
"768","F","M",28,27,7,8,7,-1,FALSE,FALSE,8
"769","F","M",28,23,6,9,6,-5,FALSE,FALSE,8
"770","F","M",28,24,5,8,6,-4,FALSE,FALSE,8
"771","F","M",28,21,5,7,5,-7,FALSE,FALSE,2
"772","F","M",28,27,4,7,6,-1,FALSE,FALSE,2
"773","F","M",28,21,6,7,7,-7,FALSE,FALSE,2
"774","F","M",28,27,8,8,7,-1,FALSE,FALSE,2
"775","F","M",28,25,8,9,7,-3,FALSE,FALSE,2
"776","F","M",28,23,8,7,7,-5,FALSE,FALSE,2
"777","F","M",28,22,9,8,8,-6,FALSE,FALSE,2
"778","F","M",28,26,7,7,7,-2,FALSE,FALSE,2
"779","F","M",28,22,5,7,6,-6,FALSE,FALSE,2
"780","F","M",28,23,6,8,6,-5,FALSE,FALSE,2
"781","F","M",28,24,8,8,7,-4,FALSE,FALSE,2
"782","F","M",28,27,7,8,7,-1,FALSE,FALSE,2
"783","F","M",28,30,5,8,6,2,TRUE,FALSE,2
"784","F","M",28,21,8,7,7,-7,FALSE,FALSE,2
"785","F","M",28,25,8,9,7,-3,FALSE,FALSE,2
"786","F","M",28,26,9,7,7,-2,FALSE,FALSE,2
"787","F","M",28,27,6,7,7,-1,FALSE,FALSE,2
"788","F","M",28,23,6,9,6,-5,FALSE,FALSE,2
"789","F","M",28,24,3,7,6,-4,FALSE,FALSE,2
"790","F","M",23,21,5,10,6,-2,FALSE,FALSE,2
"791","F","M",23,27,5,9,7,4,TRUE,FALSE,2
"792","F","M",23,21,6,10,7,-2,FALSE,FALSE,2
"793","F","M",23,27,8,9,8,4,TRUE,FALSE,2
"794","F","M",23,25,8,8,9,2,TRUE,FALSE,2
"795","F","M",23,23,8,8,9,0,FALSE,FALSE,2
"796","F","M",23,22,9,9,10,-1,FALSE,FALSE,2
"797","F","M",23,26,9,10,10,3,TRUE,FALSE,2
"798","F","M",23,22,6,8,7,-1,FALSE,FALSE,2
"799","F","M",23,23,7,10,8,0,FALSE,TRUE,2
"800","F","M",23,24,8,10,10,1,TRUE,TRUE,2
"801","F","M",23,27,6,10,8,4,TRUE,FALSE,2
"802","F","M",23,30,6,9,8,7,TRUE,FALSE,2
"803","F","M",23,21,8,10,10,-2,FALSE,FALSE,2
"804","F","M",23,25,8,8,8,2,TRUE,FALSE,2
"805","F","M",23,26,6,9,7,3,TRUE,FALSE,2
"806","F","M",23,27,6,9,7,4,TRUE,FALSE,2
"807","F","M",23,23,8,10,10,0,FALSE,TRUE,2
"808","F","M",23,24,5,10,8,1,TRUE,FALSE,2
"809","M","F",23,29,2,2,2,6,TRUE,FALSE,3
"810","M","F",23,22,3,9,5,-1,FALSE,FALSE,3
"811","M","F",23,27,3,5,2,4,TRUE,FALSE,3
"812","M","F",23,28,5,8,6,5,TRUE,TRUE,3
"813","M","F",23,26,4,9,9,3,TRUE,TRUE,3
"814","M","F",23,21,3,8,5,-2,FALSE,FALSE,3
"815","M","F",23,22,3,5,3,-1,FALSE,FALSE,3
"816","M","F",23,22,4,9,6,-1,FALSE,FALSE,3
"817","M","F",23,25,3,7,3,2,TRUE,FALSE,3
"818","M","F",23,24,3,9,3,1,TRUE,FALSE,3
"819","M","F",22,29,8,7,8,7,TRUE,FALSE,3
"820","M","F",22,22,8,8,5,0,FALSE,FALSE,3
"821","M","F",22,27,7,9,8,5,TRUE,FALSE,3
"822","M","F",22,28,9,7,9,6,TRUE,FALSE,3
"823","M","F",22,26,8,10,10,4,TRUE,FALSE,3
"824","M","F",22,21,10,9,8,-1,FALSE,TRUE,3
"825","M","F",22,22,10,10,8,0,FALSE,FALSE,3
"826","M","F",22,22,10,10,8,0,FALSE,FALSE,3
"827","M","F",22,25,8,10,9,3,TRUE,FALSE,3
"828","M","F",22,24,8,10,8,2,TRUE,FALSE,3
"849","M","F",29,29,9,10,8,0,FALSE,TRUE,2
"850","M","F",29,22,7,10,4,-7,FALSE,FALSE,2
"851","M","F",29,27,5,9,2,-2,FALSE,FALSE,2
"852","M","F",29,28,9,10,9,-1,FALSE,FALSE,2
"853","M","F",29,26,6,10,6,-3,FALSE,FALSE,2
"854","M","F",29,21,2,10,3,-8,FALSE,FALSE,2
"855","M","F",29,22,10,8,3,-7,FALSE,FALSE,2
"856","M","F",29,22,7,10,8,-7,FALSE,FALSE,2
"857","M","F",29,25,9,10,8,-4,FALSE,FALSE,2
"858","M","F",29,24,2,10,7,-5,FALSE,FALSE,2
"859","M","F",28,29,5,7,5,1,TRUE,FALSE,1
"860","M","F",28,22,6,7,5,-6,FALSE,FALSE,1
"861","M","F",28,27,7,8,5,-1,FALSE,FALSE,1
"862","M","F",28,28,8,8,8,0,FALSE,FALSE,1
"863","M","F",28,26,6,6,5,-2,FALSE,FALSE,1
"864","M","F",28,21,6,8,6,-7,FALSE,TRUE,1
"865","M","F",28,22,7,8,6,-6,FALSE,FALSE,1
"866","M","F",28,22,6,7,4,-6,FALSE,FALSE,1
"867","M","F",28,25,5,8,7,-3,FALSE,FALSE,1
"868","M","F",28,24,6,8,7,-4,FALSE,TRUE,1
"869","M","F",26,29,6,7,6,3,TRUE,FALSE,5
"870","M","F",26,22,8,9,8,-4,FALSE,TRUE,5
"871","M","F",26,27,6,7,6,1,TRUE,FALSE,5
"872","M","F",26,28,8,8,8,2,TRUE,TRUE,5
"873","M","F",26,26,7,8,7,0,FALSE,FALSE,5
"874","M","F",26,21,7,8,8,-5,FALSE,FALSE,5
"875","M","F",26,22,7,6,7,-4,FALSE,FALSE,5
"876","M","F",26,22,7,8,7,-4,FALSE,FALSE,5
"877","M","F",26,25,6,8,7,-1,FALSE,TRUE,5
"878","M","F",26,24,7,8,6,-2,FALSE,FALSE,5
"889","M","F",27,29,7,8,7,2,TRUE,FALSE,4
"890","M","F",27,22,7,7,6,-5,FALSE,FALSE,4
"891","M","F",27,27,4,7,4,0,FALSE,FALSE,4
"892","M","F",27,28,7,8,7,1,TRUE,FALSE,4
"893","M","F",27,26,5,8,5,-1,FALSE,FALSE,4
"894","M","F",27,21,5,6,6,-6,FALSE,FALSE,4
"895","M","F",27,22,6,7,6,-5,FALSE,FALSE,4
"896","M","F",27,22,6,7,5,-5,FALSE,FALSE,4
"897","M","F",27,25,6,6,5,-2,FALSE,FALSE,4
"898","M","F",27,24,8,8,6,-3,FALSE,TRUE,4
"899","M","F",23,29,6,8,6,6,TRUE,FALSE,0
"900","M","F",23,22,6,7,6,-1,FALSE,FALSE,0
"901","M","F",23,27,7,7,6,4,TRUE,FALSE,0
"902","M","F",23,28,7,7,6,5,TRUE,FALSE,0
"903","M","F",23,26,7,8,6,3,TRUE,FALSE,0
"904","M","F",23,21,5,7,5,-2,FALSE,FALSE,0
"905","M","F",23,22,7,7,6,-1,FALSE,FALSE,0
"906","M","F",23,22,7,7,6,-1,FALSE,FALSE,0
"907","M","F",23,25,7,7,6,2,TRUE,FALSE,0
"908","M","F",23,24,5,7,5,1,TRUE,FALSE,0
"909","F","M",29,23,7,6,6,-6,FALSE,FALSE,3
"910","F","M",29,22,4,7,5,-7,FALSE,FALSE,3
"913","F","M",29,29,5,7,6,0,FALSE,TRUE,3
"915","F","M",29,26,9,8,8,-3,FALSE,FALSE,3
"916","F","M",29,24,2,7,5,-5,FALSE,FALSE,3
"917","F","M",29,27,4,6,4,-2,FALSE,FALSE,3
"918","F","M",29,23,8,8,8,-6,FALSE,FALSE,3
"919","F","M",22,23,8,7,7,1,TRUE,FALSE,3
"920","F","M",22,22,5,7,5,0,FALSE,FALSE,3
"923","F","M",22,29,6,5,6,7,TRUE,FALSE,3
"924","F","M",22,28,0,5,1,6,TRUE,FALSE,3
"925","F","M",22,26,10,10,10,4,TRUE,TRUE,3
"926","F","M",22,24,5,5,5,2,TRUE,TRUE,3
"927","F","M",22,27,6,8,6,5,TRUE,FALSE,3
"928","F","M",22,23,7,7,6,1,TRUE,FALSE,3
"939","F","M",28,23,7,5,6,-5,FALSE,TRUE,1
"940","F","M",28,22,4,7,4,-6,FALSE,FALSE,1
"943","F","M",28,29,4,7,3,1,TRUE,FALSE,1
"944","F","M",28,28,2,8,4,0,FALSE,FALSE,1
"945","F","M",28,26,8,8,7,-2,FALSE,TRUE,1
"946","F","M",28,24,1,8,5,-4,FALSE,FALSE,1
"947","F","M",28,27,4,8,4,-1,FALSE,FALSE,1
"948","F","M",28,23,5,5,5,-5,FALSE,FALSE,1
"949","F","M",26,23,8,7,8,-3,FALSE,TRUE,0
"950","F","M",26,22,5,7,7,-4,FALSE,FALSE,0
"953","F","M",26,29,6,6,7,3,TRUE,FALSE,0
"954","F","M",26,28,5,9,6,2,TRUE,FALSE,0
"955","F","M",26,26,8,7,7,0,FALSE,FALSE,0
"956","F","M",26,24,5,9,7,-2,FALSE,FALSE,0
"957","F","M",26,27,6,9,6,1,TRUE,FALSE,0
"958","F","M",26,23,7,7,7,-3,FALSE,FALSE,0
"959","F","M",21,23,9,8,8,2,TRUE,FALSE,2
"960","F","M",21,22,6,8,9,1,TRUE,TRUE,2
"963","F","M",21,29,4,6,2,8,TRUE,FALSE,2
"964","F","M",21,28,6,8,8,7,TRUE,TRUE,2
"965","F","M",21,26,10,8,9,5,TRUE,FALSE,2
"966","F","M",21,24,6,6,5,3,TRUE,FALSE,2
"967","F","M",21,27,7,9,6,6,TRUE,FALSE,2
"968","F","M",21,23,8,9,7,2,TRUE,FALSE,2
"969","F","M",22,23,7,7,6,1,TRUE,FALSE,1
"970","F","M",22,22,5,8,6,0,FALSE,FALSE,1
"973","F","M",22,29,5,7,5,7,TRUE,FALSE,1
"974","F","M",22,28,5,7,6,6,TRUE,FALSE,1
"975","F","M",22,26,7,7,7,4,TRUE,FALSE,1
"976","F","M",22,24,5,8,6,2,TRUE,FALSE,1
"977","F","M",22,27,6,8,5,5,TRUE,FALSE,1
"978","F","M",22,23,5,7,7,1,TRUE,FALSE,1
"979","F","M",22,23,7,6,5,1,TRUE,FALSE,0
"980","F","M",22,22,6,6,5,0,FALSE,FALSE,0
"983","F","M",22,29,4,6,5,7,TRUE,FALSE,0
"984","F","M",22,28,3,7,3,6,TRUE,FALSE,0
"985","F","M",22,26,7,7,7,4,TRUE,FALSE,0
"986","F","M",22,24,4,7,2,2,TRUE,FALSE,0
"987","F","M",22,27,3,6,3,5,TRUE,FALSE,0
"988","F","M",22,23,6,7,6,1,TRUE,FALSE,0
"999","F","M",24,23,8,6,6,-1,FALSE,FALSE,5
"1000","F","M",24,22,6,7,6,-2,FALSE,FALSE,5
"1003","F","M",24,29,5,7,5,5,TRUE,FALSE,5
"1004","F","M",24,28,6,8,6,4,TRUE,TRUE,5
"1005","F","M",24,26,6,6,6,2,TRUE,FALSE,5
"1006","F","M",24,24,5,6,5,0,FALSE,FALSE,5
"1007","F","M",24,27,6,7,6,3,TRUE,TRUE,5
"1008","F","M",24,23,6,6,6,-1,FALSE,FALSE,5
"1009","M","F",34,28,5,5,5,-6,FALSE,TRUE,4
"1010","M","F",34,26,4,5,2,-8,FALSE,FALSE,4
"1011","M","F",34,26,2,4,2,-8,FALSE,FALSE,4
"1012","M","F",34,29,10,10,10,-5,FALSE,FALSE,4
"1013","M","F",34,39,2,5,2,5,TRUE,FALSE,4
"1014","M","F",34,28,6,8,2,-6,FALSE,FALSE,4
"1016","M","F",34,22,1,5,2,-12,FALSE,FALSE,4
"1017","M","F",34,32,1,8,2,-2,FALSE,FALSE,4
"1018","M","F",34,26,6,5,2,-8,FALSE,FALSE,4
"1019","M","F",34,27,2,5,2,-7,FALSE,FALSE,4
"1020","M","F",34,25,5,8,5,-9,FALSE,TRUE,4
"1021","M","F",34,22,4,8,5,-12,FALSE,FALSE,4
"1022","M","F",34,21,8,7,10,-13,FALSE,TRUE,4
"1023","M","F",34,24,5,5,5,-10,FALSE,FALSE,4
"1024","M","F",34,25,5,6,5,-9,FALSE,TRUE,4
"1025","M","F",34,28,5,6,5,-6,FALSE,TRUE,4
"1026","M","F",34,27,2,8,5,-7,FALSE,FALSE,4
"1045","M","F",23,28,4,9,5,5,TRUE,FALSE,1
"1046","M","F",23,26,2,9,5,3,TRUE,FALSE,1
"1047","M","F",23,26,2,9,7,3,TRUE,FALSE,1
"1048","M","F",23,29,9,9,4,6,TRUE,FALSE,1
"1049","M","F",23,39,7,9,7,16,TRUE,FALSE,1
"1050","M","F",23,28,7,9,8,5,TRUE,FALSE,1
"1051","M","F",23,30,2,9,5,7,TRUE,FALSE,1
"1052","M","F",23,22,2,9,5,-1,FALSE,FALSE,1
"1053","M","F",23,32,3,8,8,9,TRUE,FALSE,1
"1054","M","F",23,26,5,9,7,3,TRUE,FALSE,1
"1055","M","F",23,27,9,9,7,4,TRUE,FALSE,1
"1056","M","F",23,25,7,9,7,2,TRUE,FALSE,1
"1057","M","F",23,22,5,9,9,-1,FALSE,TRUE,1
"1058","M","F",23,21,9,9,10,-2,FALSE,TRUE,1
"1059","M","F",23,24,7,7,5,1,TRUE,FALSE,1
"1060","M","F",23,25,7,10,9,2,TRUE,TRUE,1
"1061","M","F",23,28,2,5,2,5,TRUE,FALSE,1
"1062","M","F",23,27,5,9,8,4,TRUE,FALSE,1
"1063","M","F",26,28,5,7,5,2,TRUE,FALSE,2
"1064","M","F",26,26,5,6,5,0,FALSE,FALSE,2
"1065","M","F",26,26,7,7,7,0,FALSE,FALSE,2
"1066","M","F",26,29,7,7,7,3,TRUE,FALSE,2
"1067","M","F",26,39,2,2,2,13,TRUE,FALSE,2
"1068","M","F",26,28,7,7,7,2,TRUE,FALSE,2
"1069","M","F",26,30,4,6,5,4,TRUE,FALSE,2
"1070","M","F",26,22,4,6,5,-4,FALSE,FALSE,2
"1071","M","F",26,32,2,2,2,6,TRUE,FALSE,2
"1072","M","F",26,26,5,5,5,0,FALSE,FALSE,2
"1074","M","F",26,25,6,6,6,-1,FALSE,FALSE,2
"1075","M","F",26,22,5,5,5,-4,FALSE,FALSE,2
"1076","M","F",26,21,5,7,6,-5,FALSE,TRUE,2
"1077","M","F",26,24,6,6,7,-2,FALSE,TRUE,2
"1078","M","F",26,25,5,5,5,-1,FALSE,FALSE,2
"1079","M","F",26,28,4,4,4,2,TRUE,FALSE,2
"1080","M","F",26,27,6,6,7,1,TRUE,FALSE,2
"1081","M","F",27,28,1,8,5,1,TRUE,FALSE,4
"1082","M","F",27,26,7,9,8,-1,FALSE,FALSE,4
"1083","M","F",27,26,6,8,7,-1,FALSE,FALSE,4
"1084","M","F",27,29,8,8,8,2,TRUE,FALSE,4
"1085","M","F",27,39,6,7,6,12,TRUE,FALSE,4
"1086","M","F",27,28,8,8,7,1,TRUE,FALSE,4
"1087","M","F",27,30,6,8,7,3,TRUE,FALSE,4
"1088","M","F",27,22,6,7,7,-5,FALSE,FALSE,4
"1089","M","F",27,32,8,8,9,5,TRUE,TRUE,4
"1090","M","F",27,26,7,8,7,-1,FALSE,FALSE,4
"1091","M","F",27,27,8,8,7,0,FALSE,FALSE,4
"1092","M","F",27,25,8,9,9,-2,FALSE,TRUE,4
"1093","M","F",27,22,7,8,7,-5,FALSE,FALSE,4
